fold;sentence;präzision;komplexität;transparenz;grammatikalität;average_sentence_length;percentage_words_six_letters;average_number_syllables;percentage_words_one_syllable;percentage_words_three_syllables;flesch_reading_ease;wiener_sachtextformel_1;wiener_sachtextformel_2;wiener_sachtextformel_3;wiener_sachtextformel_4;smog_index;coleman_liau_index;gunning_fog_index;average_chars_per_word;type_token_ratio;root_type_token_ratio;corrected_type_token_ratio;mtld_measure;herdans_measure;summers_measure;maas_measure;yules_k;simpsons_d;lexical_density;number_unique_tokens;content_word_distribution;foreign_words_count;adjective_count;verb_count;adverb_count;noun_count;proper_noun_count;adposition_count;aux_verb_count;conjunction_count;determiner_count;lexical_item_count;grammatical_item_count;numerical_count;particle_count;punctuation_count;personal_pronoun_count;first_person_pronoun_count;second_person_pronoun_count;third_person_pronoun_count;interrogative_pronoun_count;demonstrative_count;singular_word_count;plural_word_count;indefinite_word_count;definite_word_count;finite_verb_count;infinitive_verb_count;past_tense_count;present_tense_count;passive_voice_count;bilogarithmic_ttr;avg_aux_length;noun_variation;modifier_variation;adjective_variation;adverb_variation;verb_variation;sein_to_verb_ratio;haben_to_verb_ratio;noun_token_ratio;verb_token_ratio;noun_phrases_per_sentence_count;verb_phrases_per_sentence_count;first_person_verbs_to_finite_verbs_ratio;infinitive_verbs_to_verbs_ratio;participle_verbs_to_verbs_ratio;imperative_verbs_to_verbs_ratio;present_tense_verbs_to_finite_verbs_ratio;past_tense_verbs_to_finite_verbs_ratio;second_person_verbs_to_finite_verbs_ratio;third_person_verbs_to_finite_verbs_ratio;subjunctive_verbs_to_finite_verbs_ratio;finite_verbs_to_verbs_ratio;accusative_nouns_to_nouns_ratio;dative_nouns_to_nouns_ratio;genitive_nouns_to_nouns_ratio;nominative_nouns_to_nouns_ratio;std_dev_tokens_per_sentence;pronouns_per_sentence_count;aux_to_verb_ratio;verbs_per_sentence_count;verb_to_noun_ratio;verb_to_adverb_ratio;noun_to_pronoun_ratio;characters_per_sentence_count;avg_sentence_length_in_characters;zipf_steepness_curve;zipf_goodness_fit;avg_adjective_length;avg_adverb_length;avg_lexical_verb_length;avg_noun_length;avg_proper_noun_length;avg_adposition_length;avg_conjunction_length;avg_determiner_length;avg_numeral_length;avg_particle_length;avg_pronoun_length;avg_verb_length;adjective_ttr;adverb_ttr;lexical_verb_ttr;noun_ttr;verb_ttr;proper_noun_ttr;lexical_items_ttr;adposition_ttr;aux_ttr;conjunction_ttr;determiner_ttr;particle_ttr;pronoun_ttr;grammatical_ttr;aux_to_lexical_verb_ratio;overall
1;Harvard-Studenten nehmen Kurs darauf, genug Ruhe zu bekommen;2.34375;2.21875;2.71875;2.5;9.0;55.55555555555556;1.8888888888888888;33.33333333333333;22.22222222222222;1509.5;11.045355555555556;11.89391111111111;14.293944444444444;17.26928888888889;30.059244200628903;14.231111111111112;102.36543209876544;5.666666666666667;1.0;2.82842712474619;2.0;8.0;1.0;1.0;0.0;0.0;0.0;1.0;9.0;0.6363636363636364;0.0;0.0;0.1818181818181818;0.1818181818181818;0.3636363636363636;0.0909090909090909;0.0;0.0;0.0;0.0;0.7272727272727273;0.0909090909090909;0.0;0.0909090909090909;0.1818181818181818;0.0;0.0;0.0;0.0;0.0;0.0;0.1818181818181818;0.0909090909090909;0.0;0.0;0.0909090909090909;0.0909090909090909;0.0;0.0909090909090909;0.0;1.0;0.0;0.5;0.25;0.0;0.25;0.25;0.0;0.0;0.375;0.25;4.0;2.0;0.0;0.5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;0.0;0.5;0.0;0.0;0.0;2.0;0.5;1.0;0.0;60.0;60.0;0.0;0.0;0.0;5.5;7.0;5.666666666666667;7.0;0.0;0.0;0.0;0.0;2.0;0.0;7.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
2;Heute Nachmittag Freunde, die glauben, dass sie wissen, dass die Frau an der Szene angekommen ist, um Fragen zu stellen, wo sie heute morgen gefunden wurde.;4.933333333333334;5.4;5.333333333333333;4.866666666666666;13.0;34.61538461538461;1.4615384615384617;69.23076923076923;11.538461538461538;2254.5;5.757061538461538;6.377138461538463;7.031115384615383;7.755107692307692;16.850672712058472;10.192307692307692;22.95147928994083;4.807692307692308;0.8461538461538461;4.314554973040049;3.05085107923876;47.32000000000001;0.9487264779561714;0.955437455944894;0.0157372629833016;118.34319526627218;0.0123076923076923;0.8846153846153846;23.0;0.4375;0.0;0.0;0.21875;0.125;0.15625;0.0;0.0625;0.0625;0.0;0.0625;0.5;0.375;0.0;0.03125;0.1875;0.09375;0.0;0.0;0.0625;0.0;0.03125;0.09375;0.0625;0.0;0.0625;0.0625;0.03125;0.0;0.0625;0.0;0.9487264779561714;4.0;0.3125;0.1875;0.0;0.1875;0.4375;0.1428571428571428;0.0;0.3125;0.4375;5.0;7.0;0.0;0.1428571428571428;0.2857142857142857;0.0;0.75;0.25;0.0;1.0;0.0;0.5714285714285714;0.2;0.2;0.0;0.6;0.0;3.0;0.4;7.0;1.4;1.75;1.6666666666666667;155.0;155.0;0.3331519221886986;-3.1603789425102145;0.0;4.5;7.6;6.4;0.0;2.0;4.0;3.0;0.0;2.0;3.0;6.571428571428571;0.0;0.75;1.0;1.0;1.0;0.0;0.9285714285714286;1.0;1.0;0.5;1.0;1.0;0.6666666666666666;0.75;0.4;
3;Heute gibt es weder das eine noch das andere.;4.4;5.2;5.0;5.0;4.5;11.11111111111111;1.2222222222222223;77.77777777777779;0.0;738.5;-1.224822222222222;-0.8741000000000003;-2.016638888888889;-3.7481333333333344;3.1291;1.1422222222222196;1.8;4.0;0.8888888888888888;2.6666666666666665;1.885618083164127;22.679999999999996;0.946394630357186;0.930010175981914;0.0243968551033603;246.9135802469136;0.0277777777777777;0.8888888888888888;8.0;0.3;0.0;0.0;0.1;0.2;0.0;0.0;0.0;0.0;0.1;0.4;0.3;0.6;0.0;0.0;0.1;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.2;0.1;0.0;0.0;0.1;0.0;0.946394630357186;0.0;0.0;0.6666666666666666;0.0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.5;0.0;44.0;44.0;0.3000056710245393;-0.9550529100529096;0.0;4.5;4.0;0.0;0.0;0.0;5.0;4.0;0.0;0.0;2.0;4.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.75;0.0;1.0;0.8333333333333334;0.0;5.4
0;Hier bei Threave haben wir einen großen Bereich für Bärte, sagte er.;4.89;4.78;5.11;5.44;6.0;25.0;1.3333333333333333;66.66666666666666;0.0;1002.0;1.1907000000000003;1.647366666666667;0.9121666666666672;0.7202666666666682;3.1291;6.216666666666665;2.4000000000000004;4.583333333333333;1.0;3.464101615137755;2.4494897427831783;12.0;1.0;1.0;0.0;0.0;0.0;1.0;12.0;0.4285714285714285;0.0;0.0714285714285714;0.1428571428571428;0.0714285714285714;0.2142857142857142;0.0714285714285714;0.1428571428571428;0.0;0.0;0.0714285714285714;0.5;0.3571428571428571;0.0;0.0;0.1428571428571428;0.1428571428571428;0.0714285714285714;0.0;0.0714285714285714;0.0;0.0;0.0714285714285714;0.0714285714285714;0.0714285714285714;0.0;0.1428571428571428;0.0;0.0714285714285714;0.0714285714285714;0.0;1.0;0.0;0.4285714285714285;0.2857142857142857;0.1428571428571428;0.1428571428571428;0.2857142857142857;0.0;0.5;0.2857142857142857;0.2857142857142857;3.0;2.0;0.5;0.0;0.0;0.0;0.5;0.5;0.0;0.5;0.0;1.0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;2.0;0.0;2.0;0.6666666666666666;2.0;1.5;67.0;67.0;0.0;0.0;6.0;4.0;5.0;6.0;7.0;3.0;0.0;5.0;0.0;0.0;2.5;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;4.78
6;Hoffentlich können wir jetzt weitermachen, letzten Jahres Leistung hinter uns lassen und erfolgreich sein.;3.71;4.0;4.0;2.71;7.0;64.28571428571429;1.9285714285714288;35.714285714285715;21.428571428571427;1147.178571428571;11.611828571428571;12.519257142857144;14.912785714285716;18.34062857142857;21.828451593036583;18.19142857142857;64.02448979591837;6.5;1.0;3.741657386773941;2.6457513110645903;14.0;1.0;1.0;0.0;0.0;0.0;1.0;14.0;0.5;0.0;0.125;0.25;0.125;0.125;0.0;0.0625;0.125;0.0625;0.0;0.625;0.375;0.0;0.0;0.125;0.125;0.125;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;1.0;5.0;0.2;0.4;0.2;0.2;0.4;0.25;0.0;0.2;0.4;2.0;4.0;1.0;0.75;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.25;0.5;0.0;0.5;0.0;0.0;2.0;1.0;4.0;2.0;2.0;1.0;105.0;105.0;0.0;0.0;9.0;8.0;9.0;7.0;0.0;6.0;3.0;0.0;0.0;0.0;3.0;7.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;3.57
6;Ich bin nicht durchgesickert „.;3.7222222222222223;1.5555555555555556;3.9444444444444446;2.888888888888889;2.0;25.0;1.75;75.0;25.0;257.625;5.0869;5.7204;7.186;5.8612;23.32670815047168;6.150000000000002;250.8;6.25;1.0;2.23606797749979;1.5811388300841895;5.0;1.0;1.0;0.0;0.0;0.0;1.0;4.0;0.1666666666666666;0.0;0.1666666666666666;0.1666666666666666;0.0;0.0;0.0;0.0;0.1666666666666666;0.0;0.0;0.3333333333333333;0.5;0.0;0.1666666666666666;0.3333333333333333;0.1666666666666666;0.1666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.5;0.5;0.0;0.5;1.0;0.0;0.0;0.5;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;30.0;30.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;3.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;
1;Ich bin so dankbar, dass Thomas mich ausgewählt hat und an mich glaubt.;5.29;5.71;5.57;5.71;6.5;30.76923076923077;1.3076923076923077;76.92307692307693;7.6923076923076925;1093.5;3.175646153846154;3.7330692307692313;3.710173076923079;3.482553846153845;14.332717204346928;5.427692307692308;26.26863905325444;4.384615384615385;0.9230769230769232;3.328201177351375;2.3533936216582085;47.32000000000004;0.9687936498860342;0.9663421407218558;0.0121664585786792;118.3431952662721;0.0128205128205128;0.9230769230769232;12.0;0.2666666666666666;0.0;0.0666666666666666;0.2666666666666666;0.0666666666666666;0.0666666666666666;0.0666666666666666;0.0666666666666666;0.1333333333333333;0.0666666666666666;0.0;0.4666666666666667;0.5333333333333333;0.0;0.0;0.1333333333333333;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0666666666666666;0.0;0.0;0.0666666666666666;0.0;0.9687936498860342;3.0;0.1428571428571428;0.2857142857142857;0.1428571428571428;0.1428571428571428;0.5714285714285714;0.25;0.25;0.0;0.5714285714285714;1.0;4.0;0.3333333333333333;0.0;0.25;0.0;1.0;0.0;0.0;0.6666666666666666;0.0;0.75;0.0;0.0;0.0;1.0;0.0;3.0;1.0;4.0;4.0;4.0;0.3333333333333333;70.0;70.0;0.2164963417177793;-2.8702198986590526;7.0;2.0;8.0;0.0;6.0;2.0;3.5;0.0;0.0;0.0;3.6666666666666665;5.5;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.6666666666666666;0.875;1.0;5.14
3;Ich für meinen Teil werde Super Mario nie wieder auf dieselbe Weise betrachten.;1.1764705882352942;0.7058823529411765;1.0;1.3529411764705883;6.5;30.76923076923077;1.5384615384615383;53.84615384615385;7.6923076923076925;1080.0;3.930261538461538;4.485376923076924;4.760173076923079;5.3010153846153845;14.332717204346928;9.498461538461536;26.26863905325444;5.076923076923077;1.0;3.6055512754639896;2.5495097567963927;13.0;1.0;1.0;0.0;0.0;0.0;1.0;13.0;0.4285714285714285;0.0;0.0714285714285714;0.1428571428571428;0.1428571428571428;0.2142857142857142;0.0714285714285714;0.1428571428571428;0.0714285714285714;0.0;0.1428571428571428;0.5714285714285714;0.4285714285714285;0.0;0.0;0.0714285714285714;0.0714285714285714;0.0714285714285714;0.0;0.0;0.0;0.0;0.1428571428571428;0.0;0.0;0.0;0.0;0.0714285714285714;0.0;0.0;0.0;1.0;5.0;0.375;0.375;0.125;0.25;0.25;0.0;0.0;0.25;0.25;3.0;2.0;1.0;0.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5;0.6666666666666666;0.0;0.0;0.3333333333333333;0.0;1.0;1.0;2.0;0.6666666666666666;1.0;3.0;78.0;78.0;0.0;0.0;5.0;4.5;10.0;4.5;5.0;3.0;0.0;7.0;0.0;0.0;3.0;7.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;
5;Ich hatte den Kopf gesenkt, und die Tränen flossen die ganze Zeit.;5.0;5.0;5.4;5.2;6.0;25.0;1.25;75.0;0.0;1006.875;0.9182;1.3757;0.5329999999999999;0.0636000000000009;3.1291;5.236666666666665;2.4000000000000004;4.416666666666667;0.9166666666666666;3.1754264805429417;2.2453655975512468;40.31999999999999;0.9649840459813438;0.9608412038807964;0.0140914565227806;138.88888888888894;0.0151515151515151;0.9166666666666666;11.0;0.4285714285714285;0.0;0.0714285714285714;0.2142857142857142;0.0;0.2142857142857142;0.0;0.0;0.0714285714285714;0.0714285714285714;0.2142857142857142;0.5;0.4285714285714285;0.0;0.0;0.1428571428571428;0.0714285714285714;0.0714285714285714;0.0;0.0;0.0;0.0;0.1428571428571428;0.0714285714285714;0.0;0.2142857142857142;0.0714285714285714;0.0;0.0714285714285714;0.0;0.0;0.9649840459813438;5.0;0.4285714285714285;0.1428571428571428;0.1428571428571428;0.0;0.4285714285714285;0.0;0.3333333333333333;0.4285714285714285;0.4285714285714285;3.0;3.0;0.5;0.0;0.3333333333333333;0.0;0.0;1.0;0.0;0.5;0.0;0.6666666666666666;0.6666666666666666;0.0;0.0;0.3333333333333333;0.0;1.0;0.5;3.0;1.0;0.0;3.0;65.0;65.0;0.2382268399235009;-2.198597647392289;5.0;0.0;7.0;4.666666666666667;0.0;0.0;3.0;3.0;0.0;0.0;3.0;6.333333333333333;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.6666666666666666;0.0;1.0;0.8333333333333334;0.5;5.4
3;Ich liebte Johnny English nähert sich einem Hubschrauber, während in einem mittelalterlichen Anzug der Rüstung und die Rotorblätter kurz klirrend gegen seinen Helm gekleidet.;5.055555555555555;5.055555555555555;5.333333333333333;5.611111111111111;12.0;50.0;1.9166666666666667;41.66666666666667;16.666666666666664;2047.875;9.4789;10.249066666666666;11.9835;14.6072;19.620377997778096;18.23833333333333;32.577777777777776;6.208333333333333;0.9583333333333334;4.694855340334425;3.3197640478403483;161.28000000000014;0.986608277678501;0.9883399104904872;0.0042138123003513;34.72222222222224;0.0036231884057971;0.9583333333333334;23.0;0.4230769230769231;0.0;0.1538461538461538;0.0769230769230769;0.0;0.2692307692307692;0.0769230769230769;0.0769230769230769;0.0;0.0384615384615384;0.1923076923076923;0.5;0.4230769230769231;0.0;0.0;0.0769230769230769;0.0769230769230769;0.0384615384615384;0.0;0.0384615384615384;0.0;0.0;0.1538461538461538;0.0384615384615384;0.0769230769230769;0.0769230769230769;0.0769230769230769;0.0;0.0384615384615384;0.0384615384615384;0.0;0.986608277678501;0.0;0.5384615384615384;0.3076923076923077;0.3076923076923077;0.0;0.1538461538461538;0.0;0.0;0.3846153846153846;0.1538461538461538;7.0;2.0;0.5;0.0;0.0;0.0;0.5;0.5;0.0;0.5;0.0;1.0;0.4285714285714285;0.2857142857142857;0.1428571428571428;0.1428571428571428;0.0;2.0;0.0;2.0;0.2857142857142857;0.0;3.5;173.0;173.0;0.1120378407036179;-11.402902873955036;9.5;0.0;6.0;8.0;6.5;3.5;5.0;4.4;0.0;0.0;3.5;6.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.8;0.0;1.0;0.9090909090909092;0.0;
0;Ich möchte nicht, dass sich ein Elternteil so fühlt, wie ich mich jeden Tag fühlen muss, sagte sie.;1.1666666666666667;1.6666666666666667;1.2777777777777777;0.8333333333333334;9.0;16.666666666666664;1.2222222222222223;83.33333333333334;5.555555555555555;1548.5;1.1414666666666655;1.5794666666666664;1.0906111111111114;-0.18848888888889;12.650343791298138;6.391111111111108;15.945679012345678;4.333333333333333;0.9444444444444444;4.00693842672377;2.833333333333333;90.71999999999996;0.9802245459658266;0.9811815669297836;0.0068418375526086;61.72839506172839;0.0065359477124183;1.0;18.0;0.2727272727272727;0.0;0.0;0.2272727272727272;0.0454545454545454;0.0909090909090909;0.0;0.0;0.0909090909090909;0.0;0.0909090909090909;0.3636363636363636;0.5454545454545454;0.0;0.0454545454545454;0.1818181818181818;0.2272727272727272;0.1363636363636363;0.0;0.0909090909090909;0.0;0.0;0.0909090909090909;0.0;0.0454545454545454;0.0;0.0909090909090909;0.0454545454545454;0.0454545454545454;0.0454545454545454;0.0;0.9802245459658266;5.0;0.25;0.125;0.0;0.125;0.625;0.0;0.0;0.25;0.625;2.0;5.0;0.25;0.2;0.0;0.0;0.5;0.5;0.0;0.75;0.25;0.8;0.5;0.0;0.0;0.5;0.0;5.0;0.6666666666666666;5.0;2.5;5.0;0.4;98.0;98.0;0.1710276575524846;-5.026626853218662;0.0;2.0;5.333333333333333;6.5;0.0;0.0;3.5;4.0;0.0;5.0;3.4;5.2;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.8;0.9166666666666666;0.6666666666666666;
0;Ich wollte mein Land als Spielerspielerin spielen .;3.8620689655172415;2.655172413793104;4.396551724137931;3.896551724137931;3.5;42.85714285714285;1.7142857142857142;71.42857142857143;14.285714285714285;529.7142857142858;5.697342857142857;6.390557142857144;7.204607142857142;7.708171428571428;18.3970566412798;11.862857142857148;83.0326530612245;6.142857142857143;1.0;2.6457513110645903;1.8708286933869709;7.0;1.0;1.0;0.0;0.0;0.0;1.0;7.0;0.375;0.0;0.0;0.25;0.0;0.25;0.0;0.125;0.125;0.0;0.125;0.5;0.5;0.0;0.0;0.125;0.125;0.125;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;1.0;6.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.5;2.0;2.0;1.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;1.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;0.0;2.0;50.0;50.0;0.0;0.0;0.0;0.0;7.0;10.0;0.0;3.0;0.0;4.0;0.0;0.0;3.0;6.5;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;
5;Ihre Zurückhaltung ist alles auf das Timing zurückzuführen.;3.034482758620689;1.896551724137931;3.086206896551724;3.6206896551724137;4.0;37.5;2.125;50.0;25.0;595.6875;7.860050000000001;8.58805;10.62825;11.2374;23.32670815047168;14.285;126.6;6.375;1.0;2.82842712474619;2.0;8.0;1.0;1.0;0.0;0.0;0.0;1.0;8.0;0.3333333333333333;0.0;0.0;0.2222222222222222;0.0;0.2222222222222222;0.0;0.1111111111111111;0.1111111111111111;0.0;0.3333333333333333;0.4444444444444444;0.5555555555555556;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.1111111111111111;0.0;0.1111111111111111;0.0;0.0;0.0;1.0;3.0;0.5;0.0;0.0;0.0;0.5;0.5;0.0;0.5;0.5;2.0;2.0;0.0;0.5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;0.0;0.5;0.0;0.0;1.0;2.0;1.0;0.0;0.0;58.0;58.0;0.0;0.0;0.0;0.0;14.0;9.5;0.0;3.0;0.0;4.0;0.0;0.0;0.0;8.5;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;
1;Im Gegensatz zum Spielermacher Bjorn wird Jim Furyk seine Spieler dazu auffordern, individueller zu performen als sie es im Team taten, mit Ausnahmen wie Jordan Spieth und Justin Thomas, die drei von vier Punkten errangen.;4.5;4.0;3.5;5.0;17.5;37.142857142857146;1.6857142857142855;60.0;20.0;3051.385714285714;8.776428571428571;9.480214285714286;11.207035714285714;12.580857142857145;21.19438992294339;13.420571428571424;29.857142857142858;5.257142857142857;0.9714285714285714;5.747048932153913;4.063777271736939;342.9999999999999;0.9918467794511492;0.9935459650106272;0.0022932271068377;16.32653061224492;0.0016806722689075;1.0;35.0;0.2857142857142857;0.0;0.0238095238095238;0.119047619047619;0.0238095238095238;0.3095238095238095;0.1666666666666666;0.1428571428571428;0.0238095238095238;0.0238095238095238;0.0952380952380952;0.4761904761904761;0.4047619047619047;0.0476190476190476;0.0238095238095238;0.0952380952380952;0.0714285714285714;0.0;0.0;0.0476190476190476;0.0;0.0238095238095238;0.0714285714285714;0.0714285714285714;0.0;0.0714285714285714;0.0476190476190476;0.0476190476190476;0.0476190476190476;0.0;0.0;0.9918467794511492;4.0;0.65;0.1;0.05;0.05;0.25;0.0;0.0;0.3;0.25;13.0;5.0;0.0;0.4;0.0;0.0;0.3333333333333333;0.6666666666666666;0.0;1.0;0.0;0.6;0.0769230769230769;0.7692307692307693;0.0;0.1538461538461538;0.0;3.0;0.25;5.0;0.3846153846153846;5.0;4.333333333333333;221.0;221.0;0.0822433215223642;-19.139984772474;13.0;4.0;8.0;8.166666666666666;5.285714285714286;2.5;3.0;3.5;4.0;2.0;2.6666666666666665;7.2;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;1.0;0.5;1.0;1.0;0.7647058823529411;0.25;4.75
4;Immerhin die Werbung, die auf der Firma'sen Facebook-Seiten veröffentlicht wurde, hat in Online-Kreisen Skandalen ausgelöst.;3.17;3.33;3.33;2.17;9.0;50.0;1.8888888888888888;44.44444444444444;27.77777777777778;1509.5;11.036466666666666;11.883911111111113;14.581166666666666;16.640399999999996;24.41924834769046;14.88444444444444;65.3283950617284;5.777777777777778;0.9375;3.75;2.651650429449553;71.68;0.9767226489021296;0.9769043182680393;0.0083955297484822;78.125;0.0083333333333333;0.9444444444444444;17.0;0.3636363636363636;0.0;0.0;0.1818181818181818;0.0454545454545454;0.3181818181818182;0.0909090909090909;0.0909090909090909;0.0909090909090909;0.0;0.0909090909090909;0.5454545454545454;0.3181818181818182;0.0;0.0;0.2272727272727272;0.0454545454545454;0.0;0.0;0.0;0.0;0.0454545454545454;0.0909090909090909;0.1363636363636363;0.0;0.0909090909090909;0.0;0.0;0.0;0.0;0.0;0.9745230455997932;4.0;0.5833333333333334;0.0833333333333333;0.0;0.0833333333333333;0.3333333333333333;0.0;0.25;0.4166666666666667;0.3333333333333333;7.0;4.0;0.0;0.0;0.5;0.0;0.5;0.5;0.0;1.0;0.0;0.5;0.1428571428571428;0.7142857142857143;0.0;0.1428571428571428;0.0;1.0;1.0;4.0;0.5714285714285714;4.0;7.0;123.0;123.0;0.26529774773787;-1.5580110139293812;0.0;8.0;11.5;7.0;8.5;2.5;0.0;3.0;0.0;0.0;3.0;7.75;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.8571428571428571;1.0;3.0
2;In Amateuraufnahmen, die in den sozialen Medien geteilt wurden, ist ein Mann im oberen Stockwerk eines Gebäudes zu hören, der den Menschen auf der Straße unten panische Warnungen vor dem herannahenden Tsunami zuruft.;4.67;4.5;4.67;4.83;16.5;45.45454545454545;1.878787878787879;48.48484848484848;21.21212121212121;2860.090909090909;10.298345454545457;11.071875757575755;13.17915909090909;15.466945454545453;21.73377072343052;14.478787878787877;32.31166207529844;5.454545454545454;0.9090909090909092;5.222329678670935;3.6927447293799815;101.64;0.972741320266343;0.977921496293501;0.0077959733403877;55.09641873278237;0.0056818181818181;0.9393939393939394;31.0;0.4473684210526316;0.0;0.1052631578947368;0.131578947368421;0.0263157894736842;0.2368421052631578;0.0;0.131578947368421;0.0526315789473684;0.0;0.1842105263157894;0.5;0.4473684210526316;0.0;0.0263157894736842;0.1052631578947368;0.0526315789473684;0.0;0.0;0.0;0.0;0.0526315789473684;0.131578947368421;0.1052631578947368;0.0526315789473684;0.131578947368421;0.0263157894736842;0.0263157894736842;0.0;0.0263157894736842;0.0;0.972741320266343;4.5;0.4736842105263157;0.2631578947368421;0.2105263157894736;0.0526315789473684;0.2631578947368421;0.2;0.0;0.4736842105263157;0.2631578947368421;9.0;5.0;0.0;0.2;0.2;0.0;0.6666666666666666;0.3333333333333333;0.0;1.0;0.0;0.6;0.2222222222222222;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.0;2.0;0.6666666666666666;5.0;0.5555555555555556;5.0;4.5;215.0;215.0;0.2084126624128136;-6.038011057598238;8.75;5.0;6.0;8.11111111111111;0.0;2.4;0.0;3.2857142857142856;0.0;2.0;3.0;5.4;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.6;1.0;0.0;0.7142857142857143;1.0;1.0;0.7058823529411765;0.6666666666666666;5.0
3;In den besten Zeiten ist es eine Herausforderung, zwischen den vielen Inseln Indonesiens zu reisen.;5.25;5.0;5.25;4.75;7.5;53.333333333333336;1.8666666666666667;46.66666666666666;13.333333333333334;1240.8;8.350333333333335;9.117833333333332;10.423083333333334;12.869999999999996;17.879347455551382;12.789333333333335;38.55555555555557;5.533333333333333;0.9333333333333332;3.614784456460256;2.556038601690775;63.00000000000002;0.9745230455997932;0.9740951985466164;0.0094078589790681;88.8888888888889;0.0095238095238095;0.9333333333333332;14.0;0.2941176470588235;0.0;0.0588235294117647;0.1176470588235294;0.0;0.2352941176470588;0.0588235294117647;0.1176470588235294;0.0588235294117647;0.0;0.2352941176470588;0.4117647058823529;0.5294117647058824;0.0;0.0588235294117647;0.1176470588235294;0.0588235294117647;0.0;0.0;0.0588235294117647;0.0;0.0;0.0588235294117647;0.1176470588235294;0.0588235294117647;0.1176470588235294;0.0;0.0588235294117647;0.0;0.0;0.0;0.9745230455997932;3.0;0.5714285714285714;0.1428571428571428;0.1428571428571428;0.0;0.2857142857142857;0.5;0.0;0.4285714285714285;0.2857142857142857;4.0;2.0;0.0;0.5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.0;0.5;0.25;0.25;0.0;1.0;1.0;2.0;0.5;0.0;4.0;98.0;98.0;0.1837164354446064;-4.287706008190071;6.0;0.0;6.0;9.0;11.0;5.0;0.0;4.0;0.0;2.0;2.0;4.5;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.75;1.0;1.0;0.8888888888888888;1.0;5.0
