fold;sentence;overall;präzision;komplexität;transparenz;grammatikalität;average_sentence_length;percentage_words_six_letters;average_number_syllables;percentage_words_one_syllable;percentage_words_three_syllables;flesch_reading_ease;wiener_sachtextformel_1;wiener_sachtextformel_2;wiener_sachtextformel_3;wiener_sachtextformel_4;smog_index;coleman_liau_index;gunning_fog_index;average_chars_per_word;type_token_ratio;root_type_token_ratio;corrected_type_token_ratio;dugast_uber_index;mtld_measure;herdans_measure;summers_measure;maas_measure;yules_k;simpsons_d;lexical_density;number_unique_tokens;content_word_distribution;foreign_words_count;adjective_count;verb_count;adverb_count;noun_count;proper_noun_count;adposition_count;aux_verb_count;conjunction_count;determiner_count;lexical_item_count;grammatical_item_count;numerical_count;particle_count;punctuation_count;personal_pronoun_count;first_person_pronoun_count;second_person_pronoun_count;third_person_pronoun_count;interrogative_pronoun_count;demonstrative_count;singular_word_count;plural_word_count;indefinite_word_count;definite_word_count;finite_verb_count;infinitive_verb_count;past_tense_count;present_tense_count;passive_voice_count;bilogarithmic_ttr;avg_aux_length;noun_variation;modifier_variation;adjective_variation;adverb_variation;verb_variation;sein_to_verb_ratio;haben_to_verb_ratio;noun_token_ratio;verb_token_ratio;noun_phrases_per_sentence_count;verb_phrases_per_sentence_count;first_person_verbs_to_finite_verbs_ratio;infinitive_verbs_to_verbs_ratio;participle_verbs_to_verbs_ratio;imperative_verbs_to_verbs_ratio;present_tense_verbs_to_finite_verbs_ratio;past_tense_verbs_to_finite_verbs_ratio;second_person_verbs_to_finite_verbs_ratio;third_person_verbs_to_finite_verbs_ratio;subjunctive_verbs_to_finite_verbs_ratio;finite_verbs_to_verbs_ratio;accusative_nouns_to_nouns_ratio;dative_nouns_to_nouns_ratio;genitive_nouns_to_nouns_ratio;nominative_nouns_to_nouns_ratio;std_dev_tokens_per_sentence;pronouns_per_sentence_count;aux_to_verb_ratio;verbs_per_sentence_count;verb_to_noun_ratio;verb_to_adverb_ratio;noun_to_pronoun_ratio;characters_per_sentence_count;avg_sentence_length_in_characters;zipf_steepness_curve;zipf_goodness_fit;avg_adjective_length;avg_adverb_length;avg_lexical_verb_length;avg_noun_length;avg_proper_noun_length;avg_adposition_length;avg_conjunction_length;avg_determiner_length;avg_numeral_length;avg_particle_length;avg_pronoun_length;avg_verb_length;adjective_ttr;adverb_ttr;lexical_verb_ttr;noun_ttr;verb_ttr;proper_noun_ttr;lexical_items_ttr;adposition_ttr;aux_ttr;conjunction_ttr;determiner_ttr;particle_ttr;pronoun_ttr;grammatical_ttr;aux_to_lexical_verb_ratio
5;"Er erzählte den Anhängern des ""Leave Means Leave""-Konzerts in Solihull, dass er ""Chequers chucken"" (d.h. abschaffen) möchten.";3.33;3.5;3.39;2.89;3.56;4.75;42.10526315789473;1.5789473684210529;57.89473684210527;15.789473684210526;762.6315789473684;6.542357894736841;7.240581578947369;8.388822368421051;9.346336842105265;14.479175932971131;8.296842105263156;35.1409972299169;5.157894736842105;0.8947368421052632;3.9000674757995495;2.757764159222963;77.9471467476273;50.54000000000001;0.9622251858852542;0.964342881526924;0.0128292059648794;110.80332409972304;0.0116959064327485;0.9473684210526316;18.0;0.1851851851851851;0.0;0.0;0.1111111111111111;0.037037037037037;0.2962962962962963;0.2222222222222222;0.037037037037037;0.037037037037037;0.0;0.074074074074074;0.4444444444444444;0.2592592592592592;0.0;0.0;0.3333333333333333;0.074074074074074;0.0;0.0;0.074074074074074;0.0;0.0;0.037037037037037;0.037037037037037;0.0;0.074074074074074;0.037037037037037;0.037037037037037;0.037037037037037;0.0;0.0;0.978602168472904;7.0;0.5833333333333334;0.0833333333333333;0.0;0.0833333333333333;0.25;0.0;0.0;0.1666666666666666;0.25;8.0;3.0;0.0;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.6666666666666666;0.0;0.25;0.125;0.0;6.847546194724712;2.0;0.5;3.0;0.375;3.0;4.0;40.66666666666666;40.66666666666666;0.26529774773787;-1.5580110139293812;0.0;4.0;9.0;8.5;6.333333333333333;2.0;4.0;3.0;0.0;0.0;2.0;8.333333333333334;0.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;1.0;1.0;1.0;1.0;0.0;0.5;0.8571428571428571;0.5
2;Er verteidigte seinen ungewöhnlichen Ansatz bei der Diskussion über Beziehungen mit Kim.;4.67;4.5;4.33;4.33;4.5;6.0;50.0;2.1666666666666665;41.66666666666667;33.33333333333333;953.25;11.700699999999998;12.584866666666665;15.783833333333332;17.586933333333327;26.451289005322803;16.506666666666664;113.51111111111108;6.333333333333333;1.0;3.464101615137755;2.4494897427831783;inf;12.0;1.0;1.0;0.0;0.0;0.0;1.0;12.0;0.3846153846153846;0.0;0.0769230769230769;0.0769230769230769;0.0;0.3076923076923077;0.0769230769230769;0.2307692307692307;0.0;0.0;0.1538461538461538;0.4615384615384615;0.4615384615384615;0.0;0.0;0.0769230769230769;0.0769230769230769;0.0;0.0;0.0769230769230769;0.0;0.0;0.1538461538461538;0.0769230769230769;0.0;0.0769230769230769;0.0769230769230769;0.0;0.0769230769230769;0.0;0.0;1.0;0.0;0.6666666666666666;0.1666666666666666;0.1666666666666666;0.0;0.1666666666666666;0.0;0.0;0.5;0.1666666666666666;4.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.25;0.0;4.0;87.0;87.0;0.0;0.0;14.0;0.0;11.0;9.0;3.0;3.333333333333333;0.0;4.5;0.0;0.0;2.0;11.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0
2;Erdoğan erhält gemischten Empfindungen in Köln;1.86;2.0;3.71;2.86;1.57;6.0;66.66666666666666;2.333333333333333;33.33333333333333;50.0;943.5;17.359866666666665;18.489866666666668;23.67133333333333;26.650266666666663;43.52431630094336;19.446666666666665;335.7333333333333;6.833333333333333;1.0;2.4494897427831783;1.7320508075688774;inf;6.0;1.0;1.0;0.0;0.0;0.0;1.0;6.0;0.5;0.0;0.1666666666666666;0.1666666666666666;0.0;0.5;0.3333333333333333;0.1666666666666666;0.0;0.0;0.0;0.8333333333333334;0.1666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1666666666666666;0.0;0.0;0.1666666666666666;0.0;0.0;0.1666666666666666;0.0;1.0;0.0;0.6;0.2;0.2;0.0;0.2;0.0;0.0;0.2;0.2;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.0;1.0;0.3333333333333333;0.0;0.0;46.0;46.0;0.0;0.0;10.0;0.0;6.0;12.0;5.5;2.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0;Erfindung, die seinen Namen trägt, lebt auf.;3.56;3.28;4.28;3.83;3.61;3.5;28.57142857142857;1.5714285714285714;57.14285714285714;14.285714285714285;538.0714285714286;4.311628571428571;4.894842857142857;5.656035714285714;5.548171428571429;18.3970566412798;5.142857142857142;83.0326530612245;5.0;1.0;2.6457513110645903;1.8708286933869709;inf;7.0;1.0;1.0;0.0;0.0;0.0;1.0;7.0;0.4;0.0;0.0;0.2;0.0;0.2;0.0;0.1;0.0;0.0;0.1;0.4;0.3;0.0;0.0;0.3;0.1;0.0;0.0;0.0;0.0;0.1;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;1.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.5;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;0.0;0.5;0.0;1.0;0.0;2.0;1.0;0.0;2.0;43.0;43.0;0.0;0.0;0.0;0.0;4.5;7.0;0.0;3.0;0.0;6.0;0.0;0.0;3.0;4.5;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0
3;Es ist immer offensichtlicher geworden, dass abweichende Ansichten in der Labour-Partei nicht toleriert werden und jede Meinung danach beurteilt wird, ob sie für die Parteiführung akzeptabel ist.;5.44;5.22;4.11;5.44;5.56;14.0;46.42857142857143;1.8928571428571428;50.0;25.0;2409.2678571428573;10.690085714285717;11.49594285714286;13.907357142857144;15.946971428571423;23.32670815047168;16.735714285714284;41.31428571428572;5.892857142857143;0.9629629629629628;5.003702332976757;3.5381518506868126;305.31498948519555;204.1199999999997;0.98854909101475;0.9903434555091624;0.0034743555129694;27.434842249657105;0.0028490028490028;0.9642857142857144;27.0;0.34375;0.0;0.09375;0.21875;0.0625;0.15625;0.03125;0.0625;0.15625;0.03125;0.09375;0.53125;0.5;0.0;0.03125;0.125;0.0625;0.0;0.0;0.0625;0.0;0.0;0.09375;0.03125;0.0;0.0625;0.0;0.0;0.0;0.0;0.0;1.0;4.8;0.2941176470588235;0.2941176470588235;0.1764705882352941;0.1176470588235294;0.3529411764705882;0.2857142857142857;0.0;0.2352941176470588;0.4117647058823529;5.0;7.0;0.0;0.0;0.4285714285714285;0.0;1.0;0.0;0.0;1.0;0.0;0.5714285714285714;0.2;0.4;0.0;0.4;0.0;2.0;2.5;7.0;1.4;3.5;2.5;194.0;194.0;0.0;0.0;12.333333333333334;5.5;9.0;8.75;6.0;2.5;3.0;3.333333333333333;0.0;5.0;2.5;6.0;1.0;1.0;1.0;1.0;0.8571428571428571;1.0;1.0;1.0;0.8;1.0;1.0;1.0;1.0;0.9375;2.5
6;Es ist selten, dass eine tropische Depression nach Arizona kommt, aber das liegt genau darin, was wahrscheinlich zu passieren ist, wenn die verbleibende Energie von Hurrikan Rosa mitten in der Woche über das Südwest-Desert-Region fährt und mit Flash-Wasserschlägen.;1.0;1.78;2.0;1.11;1.22;20.5;34.14634146341464;1.6829268292682926;53.65853658536586;17.073170731707318;3591.548780487805;8.530404878048781;9.19270975609756;10.737810975609756;12.385043902439026;19.820279575145555;14.30731707317073;24.856751933372998;5.365853658536586;0.9473684210526316;5.839971160707452;4.129483209670111;275.7548794059481;202.15999999999983;0.9851365111653212;0.988403297632754;0.0040860857123441;27.70083102493076;0.0028449502133712;0.951219512195122;39.0;0.3469387755102041;0.0;0.0816326530612244;0.1224489795918367;0.0612244897959183;0.2244897959183673;0.1020408163265306;0.1020408163265306;0.0408163265306122;0.0408163265306122;0.0816326530612244;0.4897959183673469;0.3877551020408163;0.0;0.0204081632653061;0.1632653061224489;0.0612244897959183;0.0;0.0;0.0204081632653061;0.0204081632653061;0.0204081632653061;0.1020408163265306;0.0204081632653061;0.0204081632653061;0.0612244897959183;0.0612244897959183;0.0204081632653061;0.0;0.0612244897959183;0.0;0.9926686967920048;3.0;0.4583333333333333;0.2916666666666667;0.1666666666666666;0.125;0.2083333333333333;0.3333333333333333;0.0;0.25;0.25;11.0;6.0;0.0;0.1666666666666666;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.8333333333333334;0.2727272727272727;0.5454545454545454;0.0;0.1818181818181818;0.0;3.0;0.5;6.0;0.5454545454545454;2.0;3.6666666666666665;264.0;264.0;0.0799540629556701;-20.02190808688444;10.25;5.333333333333333;6.0;8.333333333333334;5.8;3.2;3.75;3.25;0.0;2.0;2.6666666666666665;5.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;0.8947368421052632;0.5
3;Etwa 10.000 Menschen wurden in den palawaisischen Zentren evakuierend nachgerückt.;2.42;2.58;2.17;1.42;2.75;3.6666666666666665;54.54545454545454;2.1818181818181817;36.36363636363637;27.27272727272727;532.3636363636364;10.900793939393935;11.773006060606058;14.482590909090906;16.767503030303025;20.35367810540191;14.079999999999997;100.64022038567492;6.454545454545454;1.0;3.0;2.121320343559643;inf;9.0;1.0;1.0;0.0;0.0;0.0;1.0;11.0;0.5454545454545454;0.0909090909090909;0.1818181818181818;0.1818181818181818;0.0909090909090909;0.1818181818181818;0.0;0.0909090909090909;0.0909090909090909;0.0;0.0909090909090909;0.6363636363636364;0.2727272727272727;0.0909090909090909;0.0;0.0909090909090909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1818181818181818;0.0;0.0909090909090909;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.2857142857142857;0.4285714285714285;0.2857142857142857;0.1428571428571428;0.2857142857142857;0.0;0.0;0.2857142857142857;0.2857142857142857;2.0;2.0;0.0;0.0;0.5;0.0;0.0;1.0;0.0;1.0;0.0;0.5;0.0;0.5;0.0;0.5;3.5;0.0;1.0;2.0;1.0;2.0;0.0;40.0;40.0;0.0;0.0;12.5;4.0;11.0;7.5;0.0;2.0;0.0;3.0;6.0;0.0;0.0;8.5;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
5;Gegeben den Erdbeben, die Indonesien ständig erleidet, bleibt das Land vollkommen unvorbereitet auf Natures Zorn.;2.0;2.22;3.44;2.78;1.44;7.5;60.0;2.2;46.66666666666666;46.66666666666666;1221.3;15.665;16.723166666666664;21.33575;23.55;30.72428617440368;17.88533333333333;127.44444444444446;6.4;1.0;3.872983346207417;2.7386127875258306;inf;15.0;1.0;1.0;0.0;0.0;0.0;1.0;15.0;0.4444444444444444;0.0;0.1666666666666666;0.1666666666666666;0.0;0.2777777777777778;0.1666666666666666;0.0555555555555555;0.0;0.0;0.1111111111111111;0.6111111111111112;0.2222222222222222;0.0;0.0;0.1666666666666666;0.0555555555555555;0.0;0.0;0.0;0.0;0.0555555555555555;0.1111111111111111;0.0;0.0;0.1111111111111111;0.1111111111111111;0.0;0.0;0.1111111111111111;0.0;1.0;0.0;0.4545454545454545;0.2727272727272727;0.2727272727272727;0.0;0.2727272727272727;0.0;0.0;0.1818181818181818;0.2727272727272727;5.0;3.0;0.0;0.0;0.3333333333333333;0.0;1.0;0.0;0.0;1.0;0.0;0.6666666666666666;0.0;0.6;0.0;0.4;0.0;1.0;0.0;3.0;0.6;0.0;5.0;112.0;112.0;0.0;0.0;10.0;0.0;7.0;6.0;7.0;3.0;0.0;3.0;0.0;0.0;3.0;7.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0
2;Gemäß dem Anzeige der Polizei nahm er ihr Telefon, als sie versuchte, die angeblichen Verbrechen zu melden.;3.0;4.0;4.33;4.0;2.0;8.5;41.17647058823529;1.7647058823529411;52.94117647058824;23.52941176470588;1426.764705882353;8.708552941176471;9.4587;11.481308823529409;12.642894117647057;22.723658068054327;11.155294117647056;58.76332179930796;5.176470588235294;1.0;4.123105625617661;2.91547594742265;inf;17.0;1.0;1.0;0.0;0.0;0.0;1.0;17.0;0.4;0.0;0.05;0.15;0.0;0.2;0.0;0.05;0.0;0.0;0.2;0.4;0.45;0.0;0.05;0.15;0.1;0.0;0.0;0.1;0.0;0.0;0.15;0.05;0.0;0.15;0.1;0.05;0.1;0.0;0.0;1.0;0.0;0.5;0.125;0.125;0.0;0.375;0.0;0.0;0.5;0.375;4.0;3.0;0.0;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.6666666666666666;0.5;0.25;0.25;0.0;0.0;2.0;0.0;3.0;0.75;0.0;2.0;106.0;106.0;0.0;0.0;11.0;0.0;6.333333333333333;7.75;0.0;5.0;3.0;3.0;0.0;2.0;2.5;6.333333333333333;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0
3;Gerig entwickelte eine Methode zur Detektion und Messung der Radioaktivität, die schließlich zu dem Gerät führte, das als Geiger-Counter bekannt ist.;4.78;5.0;4.78;4.89;4.78;11.0;45.45454545454545;1.7272727272727273;50.0;13.636363636363637;1878.9545454545453;7.863290909090908;8.576927272727273;9.8155;11.807963636363638;18.04602220874729;14.918181818181814;29.193388429752066;5.681818181818182;1.0;4.58257569495584;3.24037034920393;inf;21.0;1.0;1.0;0.0;0.0;0.0;1.0;22.0;0.4074074074074074;0.0;0.037037037037037;0.1111111111111111;0.037037037037037;0.2962962962962963;0.037037037037037;0.1111111111111111;0.037037037037037;0.037037037037037;0.1481481481481481;0.4814814814814814;0.4074074074074074;0.0;0.0;0.1481481481481481;0.074074074074074;0.0;0.0;0.0;0.0;0.074074074074074;0.2592592592592592;0.0;0.037037037037037;0.1111111111111111;0.074074074074074;0.0;0.074074074074074;0.0;0.0;1.0;3.0;0.6153846153846154;0.1538461538461538;0.0769230769230769;0.0769230769230769;0.2307692307692307;0.3333333333333333;0.0;0.5384615384615384;0.2307692307692307;8.0;3.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.6666666666666666;0.0;1.0;0.0;1.0;0.125;0.375;0.125;0.375;0.0;2.0;0.5;3.0;0.375;3.0;4.0;148.0;148.0;0.0;0.0;7.0;11.0;8.5;7.857142857142857;5.0;2.333333333333333;3.0;3.25;0.0;0.0;3.0;6.666666666666667;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;1.0;0.75;0.0;1.0;0.8181818181818182;0.5
4;Heute gibt es weder das eine noch das andere.;5.4;4.4;5.2;5.0;5.0;4.5;11.11111111111111;1.2222222222222223;77.77777777777779;0.0;738.5;-1.224822222222222;-0.8741000000000003;-2.016638888888889;-3.7481333333333344;3.1291;1.1422222222222196;1.8;4.0;0.8888888888888888;2.6666666666666665;1.885618083164127;40.98888958283253;22.679999999999996;0.946394630357186;0.930010175981914;0.0243968551033603;246.9135802469136;0.0277777777777777;0.8888888888888888;8.0;0.3;0.0;0.0;0.1;0.2;0.0;0.0;0.0;0.0;0.1;0.4;0.3;0.6;0.0;0.0;0.1;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.2;0.1;0.0;0.0;0.1;0.0;0.946394630357186;0.0;0.0;0.6666666666666666;0.0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.5;0.0;44.0;44.0;0.3000056710245393;-0.9550529100529096;0.0;4.5;4.0;0.0;0.0;0.0;5.0;4.0;0.0;0.0;2.0;4.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.75;0.0;1.0;0.8333333333333334;0.0
2;Hier bei Threave haben wir einen großen Bereich für Bärte, sagte er.;4.78;4.89;4.78;5.11;5.44;6.0;25.0;1.3333333333333333;66.66666666666666;0.0;1002.0;1.1907000000000003;1.647366666666667;0.9121666666666672;0.7202666666666682;3.1291;6.216666666666665;2.4000000000000004;4.583333333333333;1.0;3.464101615137755;2.4494897427831783;inf;12.0;1.0;1.0;0.0;0.0;0.0;1.0;12.0;0.4285714285714285;0.0;0.0714285714285714;0.1428571428571428;0.0714285714285714;0.2142857142857142;0.0714285714285714;0.1428571428571428;0.0;0.0;0.0714285714285714;0.5;0.3571428571428571;0.0;0.0;0.1428571428571428;0.1428571428571428;0.0714285714285714;0.0;0.0714285714285714;0.0;0.0;0.0714285714285714;0.0714285714285714;0.0714285714285714;0.0;0.1428571428571428;0.0;0.0714285714285714;0.0714285714285714;0.0;1.0;0.0;0.4285714285714285;0.2857142857142857;0.1428571428571428;0.1428571428571428;0.2857142857142857;0.0;0.5;0.2857142857142857;0.2857142857142857;3.0;2.0;0.5;0.0;0.0;0.0;0.5;0.5;0.0;0.5;0.0;1.0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;2.0;0.0;2.0;0.6666666666666666;2.0;1.5;67.0;67.0;0.0;0.0;6.0;4.0;5.0;6.0;7.0;3.0;0.0;5.0;0.0;0.0;2.5;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0
3;Hoffentlich können wir jetzt weitermachen, letzten Jahres Leistung hinter uns lassen und erfolgreich sein.;3.57;3.71;4.0;4.0;2.71;7.0;64.28571428571429;1.9285714285714288;35.714285714285715;21.428571428571427;1147.178571428571;11.611828571428571;12.519257142857144;14.912785714285716;18.34062857142857;21.828451593036583;18.19142857142857;64.02448979591837;6.5;1.0;3.741657386773941;2.6457513110645903;inf;14.0;1.0;1.0;0.0;0.0;0.0;1.0;14.0;0.5;0.0;0.125;0.25;0.125;0.125;0.0;0.0625;0.125;0.0625;0.0;0.625;0.375;0.0;0.0;0.125;0.125;0.125;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;1.0;5.0;0.2;0.4;0.2;0.2;0.4;0.25;0.0;0.2;0.4;2.0;4.0;1.0;0.75;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.25;0.5;0.0;0.5;0.0;0.0;2.0;1.0;4.0;2.0;2.0;1.0;105.0;105.0;0.0;0.0;9.0;8.0;9.0;7.0;0.0;6.0;3.0;0.0;0.0;0.0;3.0;7.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0
6;Ich bin so dankbar, dass Thomas mich ausgewählt hat und an mich glaubt.;5.14;5.29;5.71;5.57;5.71;6.5;30.76923076923077;1.3076923076923077;76.92307692307693;7.6923076923076925;1093.5;3.175646153846154;3.7330692307692313;3.710173076923079;3.482553846153845;14.332717204346928;5.427692307692308;26.26863905325444;4.384615384615385;0.9230769230769232;3.328201177351375;2.3533936216582085;82.19318658203615;47.32000000000004;0.9687936498860342;0.9663421407218558;0.0121664585786792;118.3431952662721;0.0128205128205128;0.9230769230769232;12.0;0.2666666666666666;0.0;0.0666666666666666;0.2666666666666666;0.0666666666666666;0.0666666666666666;0.0666666666666666;0.0666666666666666;0.1333333333333333;0.0666666666666666;0.0;0.4666666666666667;0.5333333333333333;0.0;0.0;0.1333333333333333;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0666666666666666;0.0;0.0;0.0666666666666666;0.0;0.9687936498860342;3.0;0.1428571428571428;0.2857142857142857;0.1428571428571428;0.1428571428571428;0.5714285714285714;0.25;0.25;0.0;0.5714285714285714;1.0;4.0;0.3333333333333333;0.0;0.25;0.0;1.0;0.0;0.0;0.6666666666666666;0.0;0.75;0.0;0.0;0.0;1.0;0.0;3.0;1.0;4.0;4.0;4.0;0.3333333333333333;70.0;70.0;0.2164963417177793;-2.8702198986590526;7.0;2.0;8.0;0.0;6.0;2.0;3.5;0.0;0.0;0.0;3.6666666666666665;5.5;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.6666666666666666;0.875;1.0
6;Ich hatte den Kopf gesenkt, und die Tränen flossen die ganze Zeit.;5.4;5.0;5.0;5.4;5.2;6.0;25.0;1.25;75.0;0.0;1006.875;0.9182;1.3757;0.5329999999999999;0.0636000000000009;3.1291;5.236666666666665;2.4000000000000004;4.416666666666667;0.9166666666666666;3.1754264805429417;2.2453655975512468;70.96498494554974;40.31999999999999;0.9649840459813438;0.9608412038807964;0.0140914565227806;138.88888888888894;0.0151515151515151;0.9166666666666666;11.0;0.4285714285714285;0.0;0.0714285714285714;0.2142857142857142;0.0;0.2142857142857142;0.0;0.0;0.0714285714285714;0.0714285714285714;0.2142857142857142;0.5;0.4285714285714285;0.0;0.0;0.1428571428571428;0.0714285714285714;0.0714285714285714;0.0;0.0;0.0;0.0;0.1428571428571428;0.0714285714285714;0.0;0.2142857142857142;0.0714285714285714;0.0;0.0714285714285714;0.0;0.0;0.9649840459813438;5.0;0.4285714285714285;0.1428571428571428;0.1428571428571428;0.0;0.4285714285714285;0.0;0.3333333333333333;0.4285714285714285;0.4285714285714285;3.0;3.0;0.5;0.0;0.3333333333333333;0.0;0.0;1.0;0.0;0.5;0.0;0.6666666666666666;0.6666666666666666;0.0;0.0;0.3333333333333333;0.0;1.0;0.5;3.0;1.0;0.0;3.0;65.0;65.0;0.2382268399235009;-2.198597647392289;5.0;0.0;7.0;4.666666666666667;0.0;0.0;3.0;3.0;0.0;0.0;3.0;6.333333333333333;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.6666666666666666;0.0;1.0;0.8333333333333334;0.5
5;Im Gegensatz zum Spielermacher Bjorn wird Jim Furyk seine Spieler dazu auffordern, individueller zu performen als sie es im Team taten, mit Ausnahmen wie Jordan Spieth und Justin Thomas, die drei von vier Punkten errangen.;4.75;4.5;4.0;3.5;5.0;17.5;37.142857142857146;1.6857142857142855;60.0;20.0;3051.385714285714;8.776428571428571;9.480214285714286;11.207035714285714;12.580857142857145;21.19438992294339;13.420571428571424;29.857142857142858;5.257142857142857;0.9714285714285714;5.747048932153913;4.063777271736939;436.0667101039675;342.9999999999999;0.9918467794511492;0.9935459650106272;0.0022932271068377;16.32653061224492;0.0016806722689075;1.0;35.0;0.2857142857142857;0.0;0.0238095238095238;0.119047619047619;0.0238095238095238;0.3095238095238095;0.1666666666666666;0.1428571428571428;0.0238095238095238;0.0238095238095238;0.0952380952380952;0.4761904761904761;0.4047619047619047;0.0476190476190476;0.0238095238095238;0.0952380952380952;0.0714285714285714;0.0;0.0;0.0476190476190476;0.0;0.0238095238095238;0.0714285714285714;0.0714285714285714;0.0;0.0714285714285714;0.0476190476190476;0.0476190476190476;0.0476190476190476;0.0;0.0;0.9918467794511492;4.0;0.65;0.1;0.05;0.05;0.25;0.0;0.0;0.3;0.25;13.0;5.0;0.0;0.4;0.0;0.0;0.3333333333333333;0.6666666666666666;0.0;1.0;0.0;0.6;0.0769230769230769;0.7692307692307693;0.0;0.1538461538461538;0.0;3.0;0.25;5.0;0.3846153846153846;5.0;4.333333333333333;221.0;221.0;0.0822433215223642;-19.139984772474;13.0;4.0;8.0;8.166666666666666;5.285714285714286;2.5;3.0;3.5;4.0;2.0;2.6666666666666665;7.2;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;1.0;0.5;1.0;1.0;0.7647058823529411;0.25
2;Immerhin die Werbung, die auf der Firma'sen Facebook-Seiten veröffentlicht wurde, hat in Online-Kreisen Skandalen ausgelöst.;3.0;3.17;3.33;3.33;2.17;9.0;50.0;1.8888888888888888;44.44444444444444;27.77777777777778;1509.5;11.036466666666666;11.883911111111113;14.581166666666666;16.640399999999996;24.41924834769046;14.88444444444444;65.3283950617284;5.777777777777778;0.9375;3.75;2.651650429449553;146.15956492839013;71.68;0.9767226489021296;0.9769043182680393;0.0083955297484822;78.125;0.0083333333333333;0.9444444444444444;17.0;0.3636363636363636;0.0;0.0;0.1818181818181818;0.0454545454545454;0.3181818181818182;0.0909090909090909;0.0909090909090909;0.0909090909090909;0.0;0.0909090909090909;0.5454545454545454;0.3181818181818182;0.0;0.0;0.2272727272727272;0.0454545454545454;0.0;0.0;0.0;0.0;0.0454545454545454;0.0909090909090909;0.1363636363636363;0.0;0.0909090909090909;0.0;0.0;0.0;0.0;0.0;0.9745230455997932;4.0;0.5833333333333334;0.0833333333333333;0.0;0.0833333333333333;0.3333333333333333;0.0;0.25;0.4166666666666667;0.3333333333333333;7.0;4.0;0.0;0.0;0.5;0.0;0.5;0.5;0.0;1.0;0.0;0.5;0.1428571428571428;0.7142857142857143;0.0;0.1428571428571428;0.0;1.0;1.0;4.0;0.5714285714285714;4.0;7.0;123.0;123.0;0.26529774773787;-1.5580110139293812;0.0;8.0;11.5;7.0;8.5;2.5;0.0;3.0;0.0;0.0;3.0;7.75;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.8571428571428571;1.0
